AverageRateBlockedDefTent__c,AverageRateBlockedDef__c,AverageRateBlockedTent__c,BlockedDefinite__c,BlockedDefTent__c,BlockedProspect__c,BlockedTentative__c,BudgetedRate__c,BudgetedRooms__c,DailyRoomInventory__c,EffectiveDateString__c,EffectiveDate__c,ExternalId__c,ForecastedOccupancy__c,GroupAvailable__c,GuestroomType__c,IsRunOfHouse__c,Location__c,MinimumAcceptableRate__c,Name,NIHRMMigrations_ExternalID__c,OccupancyPercentage__c,OutOfService__c,PhysicalRoomInventory__c,PMSOnlyTransient__c,RackRate__c,RevenueBlockedDef__c,RevenueBlockedTent__c,RevenueDefTent__c,RoomTypeAvailable__c,SourceSystemExternalId__c,TotalAverageRateBlockedDefTent__c,TotalAverageRateBlockedDef__c,TotalAverageRateBlockedTent__c,TotalBlockedDefinite__c,TotalBlockedDefTent__c,TotalBlockedProspect__c,TotalBlockedTentative__c,TotalDailyRoomInventory__c,TotalForecastedOccupancy__c,TotalGroupAvailable__c,TotalGroupCeiling__c,TotalOccupancyPercentage__c,TotalOutOfService__c,TotalPhysicalRoomInventory__c,TotalRevenueBlockedDef__c,TotalRevenueBlockedTent__c,TotalRevenueDefTent__c,TotalRoomTypeAvailable__c,TotalTransientProtected__c,TotalTransientSold__c,TransientProtectedRemaining__c,TransientProtected__c,TransientSold__c,UniqueExternalId__c 
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-07,2026-11-07,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/7/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-08,2026-11-08,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/8/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-09,2026-11-09,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/9/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-10,2026-11-10,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/10/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-11,2026-11-11,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/11/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-12,2026-11-12,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/12/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-13,2026-11-13,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/13/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-14,2026-11-14,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/14/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-15,2026-11-15,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/15/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-16,2026-11-16,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/16/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-17,2026-11-17,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/17/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-18,2026-11-18,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/18/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-19,2026-11-19,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/19/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-20,2026-11-20,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/20/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-21,2026-11-21,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/21/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-22,2026-11-22,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/22/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-23,2026-11-23,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/23/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-24,2026-11-24,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/24/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-25,2026-11-25,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/25/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-26,2026-11-26,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/26/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-27,2026-11-27,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/27/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-28,2026-11-28,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/28/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-29,2026-11-29,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/29/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-11-30,2026-11-30,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 11/30/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-01,2026-12-01,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/1/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-02,2026-12-02,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/2/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-03,2026-12-03,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/3/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-04,2026-12-04,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/4/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-05,2026-12-05,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/5/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-06,2026-12-06,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/6/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-07,2026-12-07,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/7/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-08,2026-12-08,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/8/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-09,2026-12-09,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/9/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-10,2026-12-10,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/10/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-11,2026-12-11,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/11/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-12,2026-12-12,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/12/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-13,2026-12-13,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/13/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-14,2026-12-14,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/14/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-15,2026-12-15,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/15/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-16,2026-12-16,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/16/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-17,2026-12-17,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/17/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-18,2026-12-18,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/18/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-19,2026-12-19,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/19/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-20,2026-12-20,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/20/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-21,2026-12-21,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/21/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-22,2026-12-22,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/22/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-23,2026-12-23,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/23/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-24,2026-12-24,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/24/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-25,2026-12-25,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/25/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-26,2026-12-26,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/26/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-27,2026-12-27,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/27/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-28,2026-12-28,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/28/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-29,2026-12-29,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/29/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-30,2026-12-30,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/30/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,2026-12-31,2026-12-31,,0.0,100.0,a4CKa000000m2bcMAA,false,a47Ka000000lhMlIAI,,Standard: 12/31/2026,,0.0,,100.0,0.0,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,2026-01-16,2026-01-16,,0.0,15.0,a4CKa000000m2bhMAA,false,a47Ka000000lhMlIAI,,Presidential Suite: 1/16/2026,,0.0,,15.0,0.0,,0.0,0.0,0.0,15.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,2026-01-17,2026-01-17,,0.0,15.0,a4CKa000000m2bhMAA,false,a47Ka000000lhMlIAI,,Presidential Suite: 1/17/2026,,0.0,,15.0,0.0,,0.0,0.0,0.0,15.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,2026-01-18,2026-01-18,,0.0,15.0,a4CKa000000m2bhMAA,false,a47Ka000000lhMlIAI,,Presidential Suite: 1/18/2026,,0.0,,15.0,0.0,,0.0,0.0,0.0,15.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,2026-01-19,2026-01-19,,0.0,15.0,a4CKa000000m2bhMAA,false,a47Ka000000lhMlIAI,,Presidential Suite: 1/19/2026,,0.0,,15.0,0.0,,0.0,0.0,0.0,15.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,2026-01-20,2026-01-20,,0.0,15.0,a4CKa000000m2bhMAA,false,a47Ka000000lhMlIAI,,Presidential Suite: 1/20/2026,,0.0,,15.0,0.0,,0.0,0.0,0.0,15.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,2026-01-21,2026-01-21,,0.0,15.0,a4CKa000000m2bhMAA,false,a47Ka000000lhMlIAI,,Presidential Suite: 1/21/2026,,0.0,,15.0,0.0,,0.0,0.0,0.0,15.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,2026-01-22,2026-01-22,,0.0,15.0,a4CKa000000m2bhMAA,false,a47Ka000000lhMlIAI,,Presidential Suite: 1/22/2026,,0.0,,15.0,0.0,,0.0,0.0,0.0,15.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,2026-01-23,2026-01-23,,0.0,15.0,a4CKa000000m2bhMAA,false,a47Ka000000lhMlIAI,,Presidential Suite: 1/23/2026,,0.0,,15.0,0.0,,0.0,0.0,0.0,15.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,2026-01-24,2026-01-24,,0.0,15.0,a4CKa000000m2bhMAA,false,a47Ka000000lhMlIAI,,Presidential Suite: 1/24/2026,,0.0,,15.0,0.0,,0.0,0.0,0.0,15.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,2026-01-25,2026-01-25,,0.0,15.0,a4CKa000000m2bhMAA,false,a47Ka000000lhMlIAI,,Presidential Suite: 1/25/2026,,0.0,,15.0,0.0,,0.0,0.0,0.0,15.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,2026-01-26,2026-01-26,,0.0,15.0,a4CKa000000m2bhMAA,false,a47Ka000000lhMlIAI,,Presidential Suite: 1/26/2026,,0.0,,15.0,0.0,,0.0,0.0,0.0,15.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,2026-01-27,2026-01-27,,0.0,15.0,a4CKa000000m2bhMAA,false,a47Ka000000lhMlIAI,,Presidential Suite: 1/27/2026,,0.0,,15.0,0.0,,0.0,0.0,0.0,15.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,0.0,
